danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.705,0.678,4,-8.644,0,0.0415,0.0483,7.01e-05,0.496,0.691,120.042,audio_features,7DonyrUlcVcrtk28mqvWNL,spotify:track:7DonyrUlcVcrtk28mqvWNL,https://api.spotify.com/v1/tracks/7DonyrUlcVcrtk28mqvWNL,https://api.spotify.com/v1/audio-analysis/7DonyrUlcVcrtk28mqvWNL,320000,4
0.702,0.635,5,-7.337,0,0.0343,0.437,0.0,0.106,0.507,133.017,audio_features,7sjKPajt4ktF2qIaANqe0d,spotify:track:7sjKPajt4ktF2qIaANqe0d,https://api.spotify.com/v1/tracks/7sjKPajt4ktF2qIaANqe0d,https://api.spotify.com/v1/audio-analysis/7sjKPajt4ktF2qIaANqe0d,192013,4
0.656,0.774,6,-4.406,0,0.0861,0.0304,0.00105,0.0494,0.636,133.995,audio_features,46mXuHxCjDiLoLPsqn24P8,spotify:track:46mXuHxCjDiLoLPsqn24P8,https://api.spotify.com/v1/tracks/46mXuHxCjDiLoLPsqn24P8,https://api.spotify.com/v1/audio-analysis/46mXuHxCjDiLoLPsqn24P8,237464,4
0.83,0.858,6,-3.18,0,0.0554,0.134,1.72e-05,0.0567,0.949,119.974,audio_features,7hNYvX0qAKrxtVr1jGDmvR,spotify:track:7hNYvX0qAKrxtVr1jGDmvR,https://api.spotify.com/v1/tracks/7hNYvX0qAKrxtVr1jGDmvR,https://api.spotify.com/v1/audio-analysis/7hNYvX0qAKrxtVr1jGDmvR,296500,4
0.765,0.908,6,-5.043,0,0.052,0.0605,3.23e-06,0.233,0.891,106.993,audio_features,7gw6rSstVq9CmuQAaZhWm8,spotify:track:7gw6rSstVq9CmuQAaZhWm8,https://api.spotify.com/v1/tracks/7gw6rSstVq9CmuQAaZhWm8,https://api.spotify.com/v1/audio-analysis/7gw6rSstVq9CmuQAaZhWm8,278988,4
0.836,0.629,9,-7.812,0,0.0788,0.359,3.01e-05,0.101,0.801,115.048,audio_features,7CDP4uXu6mkBDzaTOx9yTS,spotify:track:7CDP4uXu6mkBDzaTOx9yTS,https://api.spotify.com/v1/tracks/7CDP4uXu6mkBDzaTOx9yTS,https://api.spotify.com/v1/audio-analysis/7CDP4uXu6mkBDzaTOx9yTS,277760,4
0.727,0.9,8,-4.529,1,0.0452,0.0805,0.0464,0.154,0.505,131.97,audio_features,6WediUhXDfm8FR3wlM0r3G,spotify:track:6WediUhXDfm8FR3wlM0r3G,https://api.spotify.com/v1/tracks/6WediUhXDfm8FR3wlM0r3G,https://api.spotify.com/v1/audio-analysis/6WediUhXDfm8FR3wlM0r3G,288696,4
0.689,0.742,3,-7.571,0,0.0413,0.0339,0.0046,0.0928,0.876,155.986,audio_features,74AqVxZ3oXwJ8olHssBUG3,spotify:track:74AqVxZ3oXwJ8olHssBUG3,https://api.spotify.com/v1/tracks/74AqVxZ3oXwJ8olHssBUG3,https://api.spotify.com/v1/audio-analysis/74AqVxZ3oXwJ8olHssBUG3,267624,4
0.692,0.954,2,-3.93,0,0.0915,0.0188,0.0,0.151,0.89,141.98,audio_features,71s7tZo8OGlN3VXyURWLUr,spotify:track:71s7tZo8OGlN3VXyURWLUr,https://api.spotify.com/v1/tracks/71s7tZo8OGlN3VXyURWLUr,https://api.spotify.com/v1/audio-analysis/71s7tZo8OGlN3VXyURWLUr,244068,4
0.556,0.926,10,-6.375,0,0.329,0.196,0.0,0.0451,0.707,102.009,audio_features,1vmQPVE7vbgSZ12C8MlKX8,spotify:track:1vmQPVE7vbgSZ12C8MlKX8,https://api.spotify.com/v1/tracks/1vmQPVE7vbgSZ12C8MlKX8,https://api.spotify.com/v1/audio-analysis/1vmQPVE7vbgSZ12C8MlKX8,280594,3
0.514,0.873,4,-7.76,0,0.139,0.172,0.0,0.482,0.583,173.03,audio_features,65bMbbRjIlGyJBgQRi6Qvv,spotify:track:65bMbbRjIlGyJBgQRi6Qvv,https://api.spotify.com/v1/tracks/65bMbbRjIlGyJBgQRi6Qvv,https://api.spotify.com/v1/audio-analysis/65bMbbRjIlGyJBgQRi6Qvv,273737,4
