danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.492,0.117,0,-17.819,1,0.0387,0.982,0.001,0.0812,0.332,120.839,audio_features,4A7oANUhxquUpTCuu6GmoD,spotify:track:4A7oANUhxquUpTCuu6GmoD,https://api.spotify.com/v1/tracks/4A7oANUhxquUpTCuu6GmoD,https://api.spotify.com/v1/audio-analysis/4A7oANUhxquUpTCuu6GmoD,242467,4
0.547,0.308,0,-11.75,1,0.0377,0.505,0.0,0.109,0.41,114.719,audio_features,0LrwgdLsFaWh9VXIjBRe8t,spotify:track:0LrwgdLsFaWh9VXIjBRe8t,https://api.spotify.com/v1/tracks/0LrwgdLsFaWh9VXIjBRe8t,https://api.spotify.com/v1/audio-analysis/0LrwgdLsFaWh9VXIjBRe8t,217747,4
0.67,0.609,7,-10.088,1,0.0333,0.749,6.74e-05,0.227,0.573,127.463,audio_features,3Hvg5tRKsQlX25wYwgMF9p,spotify:track:3Hvg5tRKsQlX25wYwgMF9p,https://api.spotify.com/v1/tracks/3Hvg5tRKsQlX25wYwgMF9p,https://api.spotify.com/v1/audio-analysis/3Hvg5tRKsQlX25wYwgMF9p,109736,4
0.415,0.456,9,-12.082,1,0.0352,0.00501,0.763,0.178,0.0935,151.937,audio_features,5M67k54BVUDADZPryaqV1y,spotify:track:5M67k54BVUDADZPryaqV1y,https://api.spotify.com/v1/tracks/5M67k54BVUDADZPryaqV1y,https://api.spotify.com/v1/audio-analysis/5M67k54BVUDADZPryaqV1y,466560,4
0.332,0.179,5,-11.83,1,0.0326,0.879,0.0,0.0886,0.315,96.529,audio_features,1e0hllQ23AG0QGFgezgLOq,spotify:track:1e0hllQ23AG0QGFgezgLOq,https://api.spotify.com/v1/tracks/1e0hllQ23AG0QGFgezgLOq,https://api.spotify.com/v1/audio-analysis/1e0hllQ23AG0QGFgezgLOq,125667,4
0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,audio_features,45yEy5WJywhJ3sDI28ajTm,spotify:track:45yEy5WJywhJ3sDI28ajTm,https://api.spotify.com/v1/tracks/45yEy5WJywhJ3sDI28ajTm,https://api.spotify.com/v1/audio-analysis/45yEy5WJywhJ3sDI28ajTm,185733,4
0.402,0.552,10,-10.158,1,0.0258,0.028,1.36e-05,0.0929,0.668,145.164,audio_features,3m7V717IKZqZLW5qUIOxdD,spotify:track:3m7V717IKZqZLW5qUIOxdD,https://api.spotify.com/v1/tracks/3m7V717IKZqZLW5qUIOxdD,https://api.spotify.com/v1/audio-analysis/3m7V717IKZqZLW5qUIOxdD,431333,4
0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,audio_features,0MKqeOVdZcUFGJvWpGCKbG,spotify:track:0MKqeOVdZcUFGJvWpGCKbG,https://api.spotify.com/v1/tracks/0MKqeOVdZcUFGJvWpGCKbG,https://api.spotify.com/v1/audio-analysis/0MKqeOVdZcUFGJvWpGCKbG,259947,4
0.443,0.403,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.462,audio_features,5V1AHQugSTASVez5ffJtFo,spotify:track:5V1AHQugSTASVez5ffJtFo,https://api.spotify.com/v1/tracks/5V1AHQugSTASVez5ffJtFo,https://api.spotify.com/v1/audio-analysis/5V1AHQugSTASVez5ffJtFo,243027,4
0.496,0.703,7,-6.905,1,0.0376,0.525,2.08e-06,0.305,0.936,130.915,audio_features,5Qe7NHxeLAn8KoLTNLSdwe,spotify:track:5Qe7NHxeLAn8KoLTNLSdwe,https://api.spotify.com/v1/tracks/5Qe7NHxeLAn8KoLTNLSdwe,https://api.spotify.com/v1/audio-analysis/5Qe7NHxeLAn8KoLTNLSdwe,146720,4
0.473,0.512,4,-7.601,1,0.0493,0.665,0.000211,0.0924,0.659,163.726,audio_features,3CzwTMrxcrEWwDWJpOd8fg,spotify:track:3CzwTMrxcrEWwDWJpOd8fg,https://api.spotify.com/v1/tracks/3CzwTMrxcrEWwDWJpOd8fg,https://api.spotify.com/v1/audio-analysis/3CzwTMrxcrEWwDWJpOd8fg,209453,4
0.818,0.728,10,-8.331,1,0.0314,0.232,0.0642,0.251,0.975,113.059,audio_features,1gFNm7cXfG1vSMcxPpSxec,spotify:track:1gFNm7cXfG1vSMcxPpSxec,https://api.spotify.com/v1/tracks/1gFNm7cXfG1vSMcxPpSxec,https://api.spotify.com/v1/audio-analysis/1gFNm7cXfG1vSMcxPpSxec,188960,4
0.688,0.435,9,-11.359,1,0.0323,0.449,0.0,0.113,0.435,103.239,audio_features,5QqdvVeYLL1xvZ1ndUjxnO,spotify:track:5QqdvVeYLL1xvZ1ndUjxnO,https://api.spotify.com/v1/tracks/5QqdvVeYLL1xvZ1ndUjxnO,https://api.spotify.com/v1/audio-analysis/5QqdvVeYLL1xvZ1ndUjxnO,146333,4
0.581,0.28,4,-9.091,0,0.0381,0.936,1.56e-05,0.305,0.813,137.831,audio_features,77f3aNeabAbOaSB32Sd5QE,spotify:track:77f3aNeabAbOaSB32Sd5QE,https://api.spotify.com/v1/tracks/77f3aNeabAbOaSB32Sd5QE,https://api.spotify.com/v1/audio-analysis/77f3aNeabAbOaSB32Sd5QE,126533,4
0.396,0.338,0,-10.872,1,0.0304,0.198,2.62e-06,0.138,0.377,133.522,audio_features,7oSUp4yZ0FbuSvVmCxH2ty,spotify:track:7oSUp4yZ0FbuSvVmCxH2ty,https://api.spotify.com/v1/tracks/7oSUp4yZ0FbuSvVmCxH2ty,https://api.spotify.com/v1/audio-analysis/7oSUp4yZ0FbuSvVmCxH2ty,182293,4
0.641,0.722,6,-10.553,0,0.0297,0.117,0.0,0.19,0.698,137.732,audio_features,3hNUYt4dMM9RhcWmty8oKF,spotify:track:3hNUYt4dMM9RhcWmty8oKF,https://api.spotify.com/v1/tracks/3hNUYt4dMM9RhcWmty8oKF,https://api.spotify.com/v1/audio-analysis/3hNUYt4dMM9RhcWmty8oKF,169613,4
0.416,0.563,1,-8.724,0,0.0298,0.207,0.0,0.343,0.9,77.56,audio_features,7cPPyMrSAQY7A686Cn9eUP,spotify:track:7cPPyMrSAQY7A686Cn9eUP,https://api.spotify.com/v1/tracks/7cPPyMrSAQY7A686Cn9eUP,https://api.spotify.com/v1/audio-analysis/7cPPyMrSAQY7A686Cn9eUP,127853,4
0.39,0.502,10,-12.277,1,0.178,0.336,0.000138,0.0713,0.289,97.871,audio_features,5EuraV2jbqB15ihd3d2Hex,spotify:track:5EuraV2jbqB15ihd3d2Hex,https://api.spotify.com/v1/tracks/5EuraV2jbqB15ihd3d2Hex,https://api.spotify.com/v1/audio-analysis/5EuraV2jbqB15ihd3d2Hex,247320,4
0.491,0.801,4,-9.835,1,0.0361,0.27,0.0,0.0665,0.971,160.109,audio_features,63nTBScSLXWwyeizXi9Rmi,spotify:track:63nTBScSLXWwyeizXi9Rmi,https://api.spotify.com/v1/tracks/63nTBScSLXWwyeizXi9Rmi,https://api.spotify.com/v1/audio-analysis/63nTBScSLXWwyeizXi9Rmi,173947,4
0.651,0.488,9,-8.22,1,0.0316,0.212,0.026,0.136,0.49,113.038,audio_features,5RStjc42UAYI2NMY3cYpgz,spotify:track:5RStjc42UAYI2NMY3cYpgz,https://api.spotify.com/v1/tracks/5RStjc42UAYI2NMY3cYpgz,https://api.spotify.com/v1/audio-analysis/5RStjc42UAYI2NMY3cYpgz,180893,4
0.592,0.295,4,-10.534,1,0.0261,0.563,0.00071,0.109,0.734,76.066,audio_features,6eexkuQmvCxCJmtf9dQSHZ,spotify:track:6eexkuQmvCxCJmtf9dQSHZ,https://api.spotify.com/v1/tracks/6eexkuQmvCxCJmtf9dQSHZ,https://api.spotify.com/v1/audio-analysis/6eexkuQmvCxCJmtf9dQSHZ,215613,4
0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,audio_features,4Z1fbYp0HuxLBje4MOZcSD,spotify:track:4Z1fbYp0HuxLBje4MOZcSD,https://api.spotify.com/v1/tracks/4Z1fbYp0HuxLBje4MOZcSD,https://api.spotify.com/v1/audio-analysis/4Z1fbYp0HuxLBje4MOZcSD,155227,4
0.479,0.733,0,-8.753,1,0.0256,0.306,2.4e-05,0.414,0.806,99.307,audio_features,7c76SiAfT7JkMiCm8BBCcP,spotify:track:7c76SiAfT7JkMiCm8BBCcP,https://api.spotify.com/v1/tracks/7c76SiAfT7JkMiCm8BBCcP,https://api.spotify.com/v1/audio-analysis/7c76SiAfT7JkMiCm8BBCcP,208840,4
0.422,0.656,4,-8.412,1,0.0397,0.0126,0.0279,0.268,0.549,173.93,audio_features,59CLXQLZKxRPzMW8S8Gt9N,spotify:track:59CLXQLZKxRPzMW8S8Gt9N,https://api.spotify.com/v1/tracks/59CLXQLZKxRPzMW8S8Gt9N,https://api.spotify.com/v1/audio-analysis/59CLXQLZKxRPzMW8S8Gt9N,207240,3
0.311,0.325,2,-9.042,1,0.0283,0.0469,0.0,0.139,0.668,65.09,audio_features,25yQPHgC35WNnnOUqFhgVR,spotify:track:25yQPHgC35WNnnOUqFhgVR,https://api.spotify.com/v1/tracks/25yQPHgC35WNnnOUqFhgVR,https://api.spotify.com/v1/audio-analysis/25yQPHgC35WNnnOUqFhgVR,208467,1
0.453,0.654,4,-8.855,0,0.0317,0.0205,0.00395,0.172,0.702,115.0,audio_features,389QX9Q1eUOEZ19vtzzI9O,spotify:track:389QX9Q1eUOEZ19vtzzI9O,https://api.spotify.com/v1/tracks/389QX9Q1eUOEZ19vtzzI9O,https://api.spotify.com/v1/audio-analysis/389QX9Q1eUOEZ19vtzzI9O,285000,4
0.52,0.829,0,-6.228,1,0.0806,0.386,6.2e-05,0.227,0.744,147.997,audio_features,3VbGCXWRiouAq8VyMYN2MI,spotify:track:3VbGCXWRiouAq8VyMYN2MI,https://api.spotify.com/v1/tracks/3VbGCXWRiouAq8VyMYN2MI,https://api.spotify.com/v1/audio-analysis/3VbGCXWRiouAq8VyMYN2MI,141693,4
0.652,0.583,9,-7.811,1,0.038,0.412,0.0,0.119,0.744,138.134,audio_features,2B3ArhTa6DRox1W4CJZ1dM,spotify:track:2B3ArhTa6DRox1W4CJZ1dM,https://api.spotify.com/v1/tracks/2B3ArhTa6DRox1W4CJZ1dM,https://api.spotify.com/v1/audio-analysis/2B3ArhTa6DRox1W4CJZ1dM,163600,4
0.59,0.805,0,-6.481,1,0.0371,0.137,0.0,0.0996,0.797,138.514,audio_features,69d54YOS8TOQiUYjX57XeA,spotify:track:69d54YOS8TOQiUYjX57XeA,https://api.spotify.com/v1/tracks/69d54YOS8TOQiUYjX57XeA,https://api.spotify.com/v1/audio-analysis/69d54YOS8TOQiUYjX57XeA,154200,4
0.381,0.608,2,-10.061,1,0.0268,0.113,0.0,0.148,0.742,106.299,audio_features,7LNiAjyg9P2GKINTtN6Yt8,spotify:track:7LNiAjyg9P2GKINTtN6Yt8,https://api.spotify.com/v1/tracks/7LNiAjyg9P2GKINTtN6Yt8,https://api.spotify.com/v1/audio-analysis/7LNiAjyg9P2GKINTtN6Yt8,136120,4
0.519,0.85,9,-6.777,1,0.0678,0.0457,0.0,0.233,0.749,123.419,audio_features,2zO5cQdHLBOPlnQqWeNCFM,spotify:track:2zO5cQdHLBOPlnQqWeNCFM,https://api.spotify.com/v1/tracks/2zO5cQdHLBOPlnQqWeNCFM,https://api.spotify.com/v1/audio-analysis/2zO5cQdHLBOPlnQqWeNCFM,189680,4
0.767,0.331,1,-10.777,0,0.0337,0.64,0.0,0.0681,0.636,113.312,audio_features,6mZGglJLWfy0HxbVL8i9BL,spotify:track:6mZGglJLWfy0HxbVL8i9BL,https://api.spotify.com/v1/tracks/6mZGglJLWfy0HxbVL8i9BL,https://api.spotify.com/v1/audio-analysis/6mZGglJLWfy0HxbVL8i9BL,149693,4
0.705,0.515,4,-9.343,1,0.0337,0.365,0.0,0.389,0.803,112.035,audio_features,2RnPATK99oGOZygnD2GTO6,spotify:track:2RnPATK99oGOZygnD2GTO6,https://api.spotify.com/v1/tracks/2RnPATK99oGOZygnD2GTO6,https://api.spotify.com/v1/audio-analysis/2RnPATK99oGOZygnD2GTO6,164107,4
0.377,0.916,4,-3.199,0,0.0481,0.26,0.0,0.074,0.912,75.533,audio_features,2Fk411Ix3qnMG8t8Qa74ZX,spotify:track:2Fk411Ix3qnMG8t8Qa74ZX,https://api.spotify.com/v1/tracks/2Fk411Ix3qnMG8t8Qa74ZX,https://api.spotify.com/v1/audio-analysis/2Fk411Ix3qnMG8t8Qa74ZX,140920,4
0.483,0.677,0,-5.91,1,0.0593,0.283,0.0,0.321,0.842,170.72,audio_features,7KmRz1oKEwgj9qpfn72OfO,spotify:track:7KmRz1oKEwgj9qpfn72OfO,https://api.spotify.com/v1/tracks/7KmRz1oKEwgj9qpfn72OfO,https://api.spotify.com/v1/audio-analysis/7KmRz1oKEwgj9qpfn72OfO,131867,4
0.761,0.592,2,-9.836,1,0.0586,0.492,0.00626,0.61,0.332,123.095,audio_features,3JzL2n8ofVRV6pZXAMGQ93,spotify:track:3JzL2n8ofVRV6pZXAMGQ93,https://api.spotify.com/v1/tracks/3JzL2n8ofVRV6pZXAMGQ93,https://api.spotify.com/v1/audio-analysis/3JzL2n8ofVRV6pZXAMGQ93,189387,4
0.451,0.673,7,-9.115,1,0.0734,0.0857,0.00225,0.797,0.583,95.513,audio_features,4fUKE8EULjQdHF4zb0M8FO,spotify:track:4fUKE8EULjQdHF4zb0M8FO,https://api.spotify.com/v1/tracks/4fUKE8EULjQdHF4zb0M8FO,https://api.spotify.com/v1/audio-analysis/4fUKE8EULjQdHF4zb0M8FO,122893,4
0.704,0.241,1,-13.258,1,0.0476,0.625,2.8e-05,0.0868,0.661,140.411,audio_features,1NrbnHlR2BFREcyWXHIHip,spotify:track:1NrbnHlR2BFREcyWXHIHip,https://api.spotify.com/v1/tracks/1NrbnHlR2BFREcyWXHIHip,https://api.spotify.com/v1/audio-analysis/1NrbnHlR2BFREcyWXHIHip,157667,4
0.605,0.536,1,-10.069,1,0.0421,0.518,0.0,0.528,0.688,110.849,audio_features,6NqtddM4j4X9dG75yOmy0S,spotify:track:6NqtddM4j4X9dG75yOmy0S,https://api.spotify.com/v1/tracks/6NqtddM4j4X9dG75yOmy0S,https://api.spotify.com/v1/audio-analysis/6NqtddM4j4X9dG75yOmy0S,159720,4
0.4,0.48,7,-7.768,1,0.0295,0.346,3.1e-05,0.155,0.653,103.436,audio_features,3xMSaDC9TU6AQJIsxQB7MK,spotify:track:3xMSaDC9TU6AQJIsxQB7MK,https://api.spotify.com/v1/tracks/3xMSaDC9TU6AQJIsxQB7MK,https://api.spotify.com/v1/audio-analysis/3xMSaDC9TU6AQJIsxQB7MK,230387,4
0.48,0.969,9,-7.464,1,0.0854,0.069,0.00022,0.0608,0.494,142.489,audio_features,0j3p1p06deJ7f9xmJ9yG22,spotify:track:0j3p1p06deJ7f9xmJ9yG22,https://api.spotify.com/v1/tracks/0j3p1p06deJ7f9xmJ9yG22,https://api.spotify.com/v1/audio-analysis/0j3p1p06deJ7f9xmJ9yG22,163453,4
0.578,0.29,5,-12.501,0,0.0341,0.652,0.0,0.105,0.666,117.403,audio_features,0yZEKwCNhkyaqk1ZyCZU7A,spotify:track:0yZEKwCNhkyaqk1ZyCZU7A,https://api.spotify.com/v1/tracks/0yZEKwCNhkyaqk1ZyCZU7A,https://api.spotify.com/v1/audio-analysis/0yZEKwCNhkyaqk1ZyCZU7A,162373,4
0.682,0.444,7,-7.689,1,0.0289,0.257,0.0,0.115,0.91,130.704,audio_features,49lytSpI9xviTrHs0OhYIo,spotify:track:49lytSpI9xviTrHs0OhYIo,https://api.spotify.com/v1/tracks/49lytSpI9xviTrHs0OhYIo,https://api.spotify.com/v1/audio-analysis/49lytSpI9xviTrHs0OhYIo,163080,4
0.257,0.412,1,-11.788,1,0.0287,0.361,8.68e-05,0.0702,0.858,152.126,audio_features,72Ob0wrObCXgvGYhFs8vip,spotify:track:72Ob0wrObCXgvGYhFs8vip,https://api.spotify.com/v1/tracks/72Ob0wrObCXgvGYhFs8vip,https://api.spotify.com/v1/audio-analysis/72Ob0wrObCXgvGYhFs8vip,228133,4
0.364,0.457,4,-14.162,0,0.0675,0.29,0.000106,0.922,0.175,163.219,audio_features,0hKRSZhUGEhKU6aNSPBACZ,spotify:track:0hKRSZhUGEhKU6aNSPBACZ,https://api.spotify.com/v1/tracks/0hKRSZhUGEhKU6aNSPBACZ,https://api.spotify.com/v1/audio-analysis/0hKRSZhUGEhKU6aNSPBACZ,337413,4
0.665,0.31,2,-8.928,1,0.0278,0.68,0.0,0.0877,0.568,108.211,audio_features,7pd4f00gq8Rsg9PBkq8dhD,spotify:track:7pd4f00gq8Rsg9PBkq8dhD,https://api.spotify.com/v1/tracks/7pd4f00gq8Rsg9PBkq8dhD,https://api.spotify.com/v1/audio-analysis/7pd4f00gq8Rsg9PBkq8dhD,139467,4
0.568,0.796,7,-8.085,1,0.0465,0.276,8.64e-06,0.203,0.763,90.063,audio_features,6VEEM8Wl6pFTwQP9NpOLlZ,spotify:track:6VEEM8Wl6pFTwQP9NpOLlZ,https://api.spotify.com/v1/tracks/6VEEM8Wl6pFTwQP9NpOLlZ,https://api.spotify.com/v1/audio-analysis/6VEEM8Wl6pFTwQP9NpOLlZ,139680,4
0.432,0.824,6,-9.518,1,0.189,0.0865,0.000427,0.288,0.701,122.299,audio_features,2dJVX40gxhBSPfoPP8nmRo,spotify:track:2dJVX40gxhBSPfoPP8nmRo,https://api.spotify.com/v1/tracks/2dJVX40gxhBSPfoPP8nmRo,https://api.spotify.com/v1/audio-analysis/2dJVX40gxhBSPfoPP8nmRo,204560,4
0.754,0.571,2,-8.547,1,0.0421,0.0173,0.0,0.3,0.82,122.463,audio_features,02wfEb4PyvM4XvsqDNtqVm,spotify:track:02wfEb4PyvM4XvsqDNtqVm,https://api.spotify.com/v1/tracks/02wfEb4PyvM4XvsqDNtqVm,https://api.spotify.com/v1/audio-analysis/02wfEb4PyvM4XvsqDNtqVm,148893,4
0.699,0.294,5,-13.205,0,0.0294,0.587,0.0,0.117,0.893,96.615,audio_features,19lAT1lAVe4HzFkVNFHGen,spotify:track:19lAT1lAVe4HzFkVNFHGen,https://api.spotify.com/v1/tracks/19lAT1lAVe4HzFkVNFHGen,https://api.spotify.com/v1/audio-analysis/19lAT1lAVe4HzFkVNFHGen,151720,4
0.647,0.56,9,-8.809,1,0.0387,0.723,0.0,0.118,0.913,120.418,audio_features,67VdmhC89bZ6yK2XRys0lA,spotify:track:67VdmhC89bZ6yK2XRys0lA,https://api.spotify.com/v1/tracks/67VdmhC89bZ6yK2XRys0lA,https://api.spotify.com/v1/audio-analysis/67VdmhC89bZ6yK2XRys0lA,125040,3
0.534,0.624,4,-9.589,1,0.0462,0.00797,0.0,0.128,0.687,121.402,audio_features,1OpY6W5UY8xkfrnl3hlMJy,spotify:track:1OpY6W5UY8xkfrnl3hlMJy,https://api.spotify.com/v1/tracks/1OpY6W5UY8xkfrnl3hlMJy,https://api.spotify.com/v1/audio-analysis/1OpY6W5UY8xkfrnl3hlMJy,163693,4
0.673,0.349,4,-12.414,1,0.0368,0.608,0.0,0.38,0.609,124.451,audio_features,5FBxWhG0nbBAF6lWgJFklM,spotify:track:5FBxWhG0nbBAF6lWgJFklM,https://api.spotify.com/v1/tracks/5FBxWhG0nbBAF6lWgJFklM,https://api.spotify.com/v1/audio-analysis/5FBxWhG0nbBAF6lWgJFklM,117013,4
0.401,0.556,2,-10.532,1,0.0513,0.0828,0.000359,0.589,0.654,85.206,audio_features,4qmvOVUt7U8szKXspAoLVy,spotify:track:4qmvOVUt7U8szKXspAoLVy,https://api.spotify.com/v1/tracks/4qmvOVUt7U8szKXspAoLVy,https://api.spotify.com/v1/audio-analysis/4qmvOVUt7U8szKXspAoLVy,275867,4
0.398,0.392,7,-9.05,1,0.0282,0.207,0.0,0.102,0.378,184.267,audio_features,6pTIIBntNSvDeUdZS3E8vz,spotify:track:6pTIIBntNSvDeUdZS3E8vz,https://api.spotify.com/v1/tracks/6pTIIBntNSvDeUdZS3E8vz,https://api.spotify.com/v1/audio-analysis/6pTIIBntNSvDeUdZS3E8vz,129120,3
0.727,0.338,5,-13.887,1,0.0454,0.79,0.0,0.105,0.646,122.421,audio_features,4w52uloVZcKSDRXB73Pi66,spotify:track:4w52uloVZcKSDRXB73Pi66,https://api.spotify.com/v1/tracks/4w52uloVZcKSDRXB73Pi66,https://api.spotify.com/v1/audio-analysis/4w52uloVZcKSDRXB73Pi66,133507,4
0.425,0.369,4,-11.876,1,0.0379,0.183,0.00126,0.112,0.65,176.625,audio_features,4DE42oDol0KHxympBsaiYu,spotify:track:4DE42oDol0KHxympBsaiYu,https://api.spotify.com/v1/tracks/4DE42oDol0KHxympBsaiYu,https://api.spotify.com/v1/audio-analysis/4DE42oDol0KHxympBsaiYu,124693,3
0.631,0.763,2,-7.487,1,0.0306,0.362,0.512,0.208,0.788,109.346,audio_features,1vExNjzyD2HNEx9sjGmOGn,spotify:track:1vExNjzyD2HNEx9sjGmOGn,https://api.spotify.com/v1/tracks/1vExNjzyD2HNEx9sjGmOGn,https://api.spotify.com/v1/audio-analysis/1vExNjzyD2HNEx9sjGmOGn,137587,4
0.527,0.48,4,-9.61,1,0.028,0.334,0.0,0.0702,0.706,139.388,audio_features,2Iccm3cKBQHWt5yk0yX9nh,spotify:track:2Iccm3cKBQHWt5yk0yX9nh,https://api.spotify.com/v1/tracks/2Iccm3cKBQHWt5yk0yX9nh,https://api.spotify.com/v1/audio-analysis/2Iccm3cKBQHWt5yk0yX9nh,120853,4
0.502,0.685,7,-8.679,1,0.0736,0.179,6.45e-06,0.551,0.805,157.394,audio_features,4V3manOO5ihxZXxctaYyiR,spotify:track:4V3manOO5ihxZXxctaYyiR,https://api.spotify.com/v1/tracks/4V3manOO5ihxZXxctaYyiR,https://api.spotify.com/v1/audio-analysis/4V3manOO5ihxZXxctaYyiR,139187,4
0.667,0.498,1,-11.027,1,0.0364,0.00772,0.0,0.0481,0.774,85.843,audio_features,6BzNvvSyF2Fe0BqsOcL8LS,spotify:track:6BzNvvSyF2Fe0BqsOcL8LS,https://api.spotify.com/v1/tracks/6BzNvvSyF2Fe0BqsOcL8LS,https://api.spotify.com/v1/audio-analysis/6BzNvvSyF2Fe0BqsOcL8LS,146387,4
0.718,0.593,0,-9.976,1,0.0377,0.67,0.0,0.172,0.869,124.251,audio_features,009oOX7tpCPLzRL9AFiBS8,spotify:track:009oOX7tpCPLzRL9AFiBS8,https://api.spotify.com/v1/tracks/009oOX7tpCPLzRL9AFiBS8,https://api.spotify.com/v1/audio-analysis/009oOX7tpCPLzRL9AFiBS8,136067,4
0.419,0.152,0,-12.126,1,0.0277,0.326,0.0034,0.113,0.239,80.608,audio_features,1llzkEveIzvSXmqqyh7AiB,spotify:track:1llzkEveIzvSXmqqyh7AiB,https://api.spotify.com/v1/tracks/1llzkEveIzvSXmqqyh7AiB,https://api.spotify.com/v1/audio-analysis/1llzkEveIzvSXmqqyh7AiB,91760,4
0.483,0.351,1,-10.487,0,0.0278,0.783,0.0,0.115,0.713,81.208,audio_features,19aATlcb67bbIdjcMA0rOa,spotify:track:19aATlcb67bbIdjcMA0rOa,https://api.spotify.com/v1/tracks/19aATlcb67bbIdjcMA0rOa,https://api.spotify.com/v1/audio-analysis/19aATlcb67bbIdjcMA0rOa,119813,4
0.521,0.524,0,-6.136,1,0.0302,0.42,9.27e-06,0.0838,0.711,136.679,audio_features,2qcQSnkcOivjyAAVZoQDVh,spotify:track:2qcQSnkcOivjyAAVZoQDVh,https://api.spotify.com/v1/tracks/2qcQSnkcOivjyAAVZoQDVh,https://api.spotify.com/v1/audio-analysis/2qcQSnkcOivjyAAVZoQDVh,149240,4
0.689,0.313,0,-10.073,1,0.0366,0.789,0.0,0.144,0.625,133.754,audio_features,5f8TozGCJHwR82EOCajZjU,spotify:track:5f8TozGCJHwR82EOCajZjU,https://api.spotify.com/v1/tracks/5f8TozGCJHwR82EOCajZjU,https://api.spotify.com/v1/audio-analysis/5f8TozGCJHwR82EOCajZjU,108853,4
0.608,0.565,2,-11.06,1,0.0336,0.635,0.0,0.0601,0.835,109.286,audio_features,1hYuXMeJUOfoJFq0wBhzWV,spotify:track:1hYuXMeJUOfoJFq0wBhzWV,https://api.spotify.com/v1/tracks/1hYuXMeJUOfoJFq0wBhzWV,https://api.spotify.com/v1/audio-analysis/1hYuXMeJUOfoJFq0wBhzWV,177133,4
0.533,0.66,4,-7.694,1,0.0337,0.346,0.0,0.26,0.818,131.975,audio_features,05v14cMIEHtm9EFC65cLYq,spotify:track:05v14cMIEHtm9EFC65cLYq,https://api.spotify.com/v1/tracks/05v14cMIEHtm9EFC65cLYq,https://api.spotify.com/v1/audio-analysis/05v14cMIEHtm9EFC65cLYq,138667,4
0.351,0.749,2,-9.435,1,0.0628,0.289,0.0,0.0952,0.967,160.673,audio_features,5cRyBkxNi0EWEY6fZyPWnh,spotify:track:5cRyBkxNi0EWEY6fZyPWnh,https://api.spotify.com/v1/tracks/5cRyBkxNi0EWEY6fZyPWnh,https://api.spotify.com/v1/audio-analysis/5cRyBkxNi0EWEY6fZyPWnh,165467,4
0.373,0.388,9,-9.31,1,0.0337,0.525,0.0,0.267,0.687,77.643,audio_features,08BCg1JcswBkQVgEkcAM97,spotify:track:08BCg1JcswBkQVgEkcAM97,https://api.spotify.com/v1/tracks/08BCg1JcswBkQVgEkcAM97,https://api.spotify.com/v1/audio-analysis/08BCg1JcswBkQVgEkcAM97,181347,4
0.461,0.762,2,-6.727,1,0.0379,0.0537,0.0,0.238,0.632,84.496,audio_features,1oVjQKKMX03zXynAyHThvc,spotify:track:1oVjQKKMX03zXynAyHThvc,https://api.spotify.com/v1/tracks/1oVjQKKMX03zXynAyHThvc,https://api.spotify.com/v1/audio-analysis/1oVjQKKMX03zXynAyHThvc,154933,4
0.658,0.537,6,-7.535,0,0.0307,0.138,0.0,0.0572,0.887,132.115,audio_features,7eBMMJUzfdXjWnHgmYmlPw,spotify:track:7eBMMJUzfdXjWnHgmYmlPw,https://api.spotify.com/v1/tracks/7eBMMJUzfdXjWnHgmYmlPw,https://api.spotify.com/v1/audio-analysis/7eBMMJUzfdXjWnHgmYmlPw,116373,4
0.49,0.579,1,-10.301,0,0.0344,0.217,0.0,0.0644,0.879,119.403,audio_features,1JPTCjLHEtqofOFmHsfiAH,spotify:track:1JPTCjLHEtqofOFmHsfiAH,https://api.spotify.com/v1/tracks/1JPTCjLHEtqofOFmHsfiAH,https://api.spotify.com/v1/audio-analysis/1JPTCjLHEtqofOFmHsfiAH,122573,4
0.543,0.458,0,-8.976,1,0.0274,0.226,0.00663,0.298,0.704,84.319,audio_features,5eZrW59C3UgBhkqNlowEID,spotify:track:5eZrW59C3UgBhkqNlowEID,https://api.spotify.com/v1/tracks/5eZrW59C3UgBhkqNlowEID,https://api.spotify.com/v1/audio-analysis/5eZrW59C3UgBhkqNlowEID,96467,4
0.632,0.471,0,-7.887,1,0.0348,0.313,5.08e-06,0.0712,0.764,121.672,audio_features,3LtOmWpTXLhilL5odoKysR,spotify:track:3LtOmWpTXLhilL5odoKysR,https://api.spotify.com/v1/tracks/3LtOmWpTXLhilL5odoKysR,https://api.spotify.com/v1/audio-analysis/3LtOmWpTXLhilL5odoKysR,168120,4
